id,appeal_id,text,modified_text,content_type,true_toxicity,correct_action,noisy_toxicity_score,confidence_level,follower_bucket,group,is_adversarial,user_id,day,violation_history,last_action,escalation_level,original_action_taken,should_reverse,label
434,434,"The Thing That Should'nt Be 
Yeas. Incompetent users, people like you that can not see the truth.","The Thing That Should'nt Be 
Yeas. Incompetent users, people like you that can not see the truth.",general,1,0,0.0,0.8,1,B,0,0,0,0,0,0,0,1,1
435,435,"""

Then again you idiots screw up most of gaming history already. There's no point, go on andhave your """"Dreamcast pioneered"""" BS. It's all a freaking illusion. it's sad media uses wikipedia instead of reliable sources most of the time. It's as if all of you are retarted and there is no quality control. User Indrian has already tried to change facts because of bias, and the administration seems to have a liking to his BS.""","""

Then again you idiots screw up most of gaming history already. There's no point, go on andhave your """"Dreamcast pioneered"""" BS. It's all a freaking illusion. it's sad media uses wikipedia instead of reliable sources most of the time. It's as if all of you are retarted and there is no quality control. User Indrian has already tried to change facts because of bias, and the administration seems to have a liking to his BS.""",news_info,1,0,0.3392,0.8608,0,A,0,0,0,0,0,0,0,1,1
436,436,"Your Edits 

Fuck off.  talk-contribs","Your Edits 

Fuck off.  talk-contribs",sexual,1,0,0.2092,0.9092,2,A,0,0,0,0,0,0,0,1,1
437,437,"""
 Well go verify it, """"Dick and Jane get sexually mutilated"""" page 18.  ""","""
 Well go verify it, """"Dick and Jane get sexually mutilated"""" page 18.  """,sexual,1,0,0.1199,0.9199,0,B,0,0,0,0,0,0,0,1,1
438,438,"Get a life brotha==
fick me looking at sum of the shit u been doin. are you queer cunt or what?

and i quote

As I'm currently away from my home ADSL network, I'll be limited since I'm now using a bandwith limited mobile limited connection. I hope to be back when the issue is fixed.

if that dont scream a fucking wanker i don't know what does.

==","Get a life brotha==
fick me looking at sum of the shit u been doin. are you queer cunt or what?

and i quote

As I'm currently away from my home ADSL network, I'll be limited since I'm now using a bandwith limited mobile limited connection. I hope to be back when the issue is fixed.

if that dont scream a fucking wanker i don't know what does.

==",sexual,1,0,0.1395,0.8395,0,B,0,0,0,0,0,0,0,1,1
439,439,"""
I haven't looked at this page for years, but have a feeling I've edited it in the past. I would have thought that the Brussels Stock Exchange was right up there with the best examples of Second Empire Architecture; whereas, one or two of the American examples are what I believe Americans call 'chateauesque' and I call Franglifried. Not that it really matters, all these 19th century styles are largely a matter of personal opinion and taste.  ""","""
I haven't looked at this page for years, but have a feeling I've edited it in the past. I would have thought that the Brussels Stock Exchange was right up there with the best examples of Second Empire Architecture; whereas, one or two of the American examples are what I believe Americans call 'chateauesque' and I call Franglifried. Not that it really matters, all these 19th century styles are largely a matter of personal opinion and taste.  """,personal,0,0,0.0,1.0,0,B,0,0,0,0,0,0,0,0,0
440,440,"Your Opinion Ed

Even though you and I don't see eye to eye Mr. Poor, I must confess that what you on user talk Augusto Pinochet was correct, I have done a lot of research on the subject, and got knocked out in a fight with one of my communist friends because I thought Pinochet stopped a Marxist dicatorship in Chile. Thank you and God Bless Mr. Poor  04:53, 18 Mar 2004 (UTC)","Your Opinion Ed

Even though you and I don't see eye to eye Mr. Poor, I must confess that what you on user talk Augusto Pinochet was correct, I have done a lot of research on the subject, and got knocked out in a fight with one of my communist friends because I thought Pinochet stopped a Marxist dicatorship in Chile. Thank you and God Bless Mr. Poor  04:53, 18 Mar 2004 (UTC)",news_info,0,0,0.0642,0.9358,0,A,0,0,0,0,0,0,0,0,0
441,441,You like to be fucked,You like to be fucked,sexual,1,2,0.6216,0.9716,0,A,0,16,2,1,0,1,2,0,1
442,442,"""Please do not remove content from Wikipedia. It is considered vandalism. If you would like to experiment, please use the sandbox. Thank you.   xd(?!?) ""","""Please do not remove content from Wikipedia. It is considered vandalism. If you would like to experiment, please use the sandbox. Thank you.   xd(?!?) """,humor,0,0,0.0493,0.9507,0,A,0,22,6,4,0,2,0,0,0
443,443,"Hi  This whole episode is being reported in the National Review: http://media.nationalreview.com It's also being reported on the blog havecoffeewillwrite.com  http://havecoffeewillwrite.com/?p=1625
There is no valid reason to have this site down. Please put it back up immediately.","Hi  This whole episode is being reported in the National Review: http://media.nationalreview.com It's also being reported on the blog havecoffeewillwrite.com  http://havecoffeewillwrite.com/?p=1625
There is no valid reason to have this site down. Please put it back up immediately.",news_info,0,0,0.0543,0.9457,2,A,0,0,0,0,0,0,0,0,0
444,444,I can't think of a better source for population statistics than a census. Estimates are great when no one's counted but here we have a count.,I can't think of a better source for population statistics than a census. Estimates are great when no one's counted but here we have a count.,news_info,0,0,0.1981,0.8019,0,A,0,0,0,0,0,0,0,0,0
445,445,"""
{| class=""""wikitable""""
|-
! Screenshot
! Title
! Airdate
! Episode #
! Production Code
! Stoopid Monkey
|-
| colspan=""""6"""" bgcolor=""""#50A6C2"""" |
|- align=""""center""""
| rowspan=""""3"""" | 
| """"Junk in the Trunk""""
| February 20, 2005
| 1
| 2
| rowspan=""""3"""" | 
|-
| colspan=""""4"""" |
Rachael Leigh Cook smashes more than eggs in her latest This is Your Brain on Drugs public service announcement. Optimus Prime, leader of the Autobots, falls prey to prostate cancer. The outcome is never in doubt during """"World's Most One-Sided Fistfights Caught on Film."""" Outtakes from The Dukes of Hazzard, The X-Files, Battlestar Galactica and more come to light in """"Bloopers.""""
|-
| colspan=""""4"""" |
Stoop!d Monkey logo: He is about to hit his tail with a hammer.
|-""","""
{| class=""""wikitable""""
|-
! Screenshot
! Title
! Airdate
! Episode #
! Production Code
! Stoopid Monkey
|-
| colspan=""""6"""" bgcolor=""""#50A6C2"""" |
|- align=""""center""""
| rowspan=""""3"""" | 
| """"Junk in the Trunk""""
| February 20, 2005
| 1
| 2
| rowspan=""""3"""" | 
|-
| colspan=""""4"""" |
Rachael Leigh Cook smashes more than eggs in her latest This is Your Brain on Drugs public service announcement. Optimus Prime, leader of the Autobots, falls prey to prostate cancer. The outcome is never in doubt during """"World's Most One-Sided Fistfights Caught on Film."""" Outtakes from The Dukes of Hazzard, The X-Files, Battlestar Galactica and more come to light in """"Bloopers.""""
|-
| colspan=""""4"""" |
Stoop!d Monkey logo: He is about to hit his tail with a hammer.
|-""",general,0,0,0.0,1.0,0,B,0,0,0,0,0,0,0,0,0
446,446,"You can explain the situation, but not delete referenced text. For example: ''The Great Powers were unhappy with this extension of Russian power on the Balkans, and Serbia feared the establishment of Greater Bulgaria would harm their interests in the Ottoman heritage. This prompted them to obtain a revision of the Threaty of San Stefano through the Treaty of Berlin in the same year.","You can explain the situation, but not delete referenced text. For example: ''The Great Powers were unhappy with this extension of Russian power on the Balkans, and Serbia feared the establishment of Greater Bulgaria would harm their interests in the Ottoman heritage. This prompted them to obtain a revision of the Threaty of San Stefano through the Treaty of Berlin in the same year.",general,0,0,0.0,1.0,0,B,0,0,0,0,0,0,0,0,0
447,447,"Basic Block 
Added link to this article in the Basic block. The article is now essentially about main in various languages. Maybe we should add something regarding the more general meaning.","Basic Block 
Added link to this article in the Basic block. The article is now essentially about main in various languages. Maybe we should add something regarding the more general meaning.",general,0,0,0.1601,0.8399,0,A,0,0,0,0,0,0,0,0,0
448,448,You are such a nigger!,You are such a nigger!,hate_speech,1,1,0.3503,0.9503,0,A,0,0,0,0,0,0,1,0,1
449,449,"the future of rock music in the musics industries!! 

with its long divesity culture will rock music sarvive in the upcoming music industry?","the future of rock music in the musics industries!! 

with its long divesity culture will rock music sarvive in the upcoming music industry?",general,0,0,0.1672,0.8328,0,A,0,14,7,4,0,1,0,0,0
450,450,"Motherjane concert location 

Hi,

Motherjane, being a popular band, has headlined a lot of college rock festivals in India. But quoting the name of every college that they have performed is not quite right. So please refrain from adding the names of any more colleges/institutes. Thanks! —","Motherjane concert location 

Hi,

Motherjane, being a popular band, has headlined a lot of college rock festivals in India. But quoting the name of every college that they have performed is not quite right. So please refrain from adding the names of any more colleges/institutes. Thanks! —",general,0,0,0.0575,0.9425,0,B,0,1,1,0,0,0,0,0,0
